Date,Canal,Category,Subcategory1,Marca,Modelo,SKU,UPC,Item,Item Characteristics,URL SKU,Image,Price,Sale Price,Shipment Cost,SaleFlag,Store ID,Store Name,Store Address,Stock,UPC WM,Final Price,productId
17/11/2022,,MERCANCIAS GENERALES,ACC. AUTOMOTRIZ,,,7501305310403,7501305310403,ACEITE PARA MOTOR SUPREME CHEVRON 25W-50 946 ML,ACEITE PARA MOTOR SUPREME CHEVRON 25W-50 946 ML,https://tienda.elflorido.com.mx/productos/14400,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501305310403_1.png,99.9,,,,,,,1.0,,99.9,14400
17/11/2022,,MERCANCIAS GENERALES,ACC. AUTOMOTRIZ,,,7503036170127,7503036170127,ACEITE PARA MOTOR A GASOLINA SAE 40 IRLIM 650 ML,ACEITE PARA MOTOR A GASOLINA SAE 40 IRLIM 650 ML,https://tienda.elflorido.com.mx/productos/19536,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7503036170127_1.png,32.9,,,,,,,36.0,,32.9,19536
17/11/2022,,MERCANCIAS GENERALES,ACC. AUTOMOTRIZ,,,7503036170134,7503036170134,ACEITE LUBRICANTE TRANSMISIÓN AUTOMÁTICA TIPO A IRLIM 650 ML,ACEITE LUBRICANTE TRANSMISIÓN AUTOMÁTICA TIPO A IRLIM 650 ML,https://tienda.elflorido.com.mx/productos/19537,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7503036170134_1.png,32.9,,,,,,,32.0,,32.9,19537
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501119500366,7501119500366,DESINFECTANTE FRUTAS Y VERDURAS MICRODYN 15 ML,DESINFECTANTE FRUTAS Y VERDURAS MICRODYN 15 ML,https://tienda.elflorido.com.mx/productos/5458,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501119500366_1.png,16.9,,,,,,,174.0,,16.9,5458
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,764175000622,764175000622,PASTILLA DESODORANTE POWER 24 3 PZAS,PASTILLA DESODORANTE POWER 24 3 PZAS,https://tienda.elflorido.com.mx/productos/1518,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/764175000622_1.PNG,29.9,,,,,,,91.0,,29.9,1518
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,604523001553,604523001553,TRAPEADOR MEDIANO #20,TRAPEADOR MEDIANO #20,https://tienda.elflorido.com.mx/productos/1622,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/604523001553.jpg,39.9,,,,,,,47.0,,39.9,1622
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,013602001504,013602001504,BICARBONATO DE SODIO PROMESA 220 GR,BICARBONATO DE SODIO PROMESA 220 GR,https://tienda.elflorido.com.mx/productos/5091,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013602001504_1.PNG,17.9,,,,,,,764.0,,17.9,5091
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501044500097,7501044500097,PINZAS DE MADERA PARA ROPA PAQUETE 24 PZAS,PINZAS DE MADERA PARA ROPA PAQUETE 24 PZAS,https://tienda.elflorido.com.mx/productos/6378,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501044500097_1.PNG,33.9,,,,,,,43.0,,33.9,6378
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7502211161875,7502211161875,BOLSA PARA BASURA FORTIFLEX MEDIANO COSTALITOS 48X60 14 PZAS,BOLSA PARA BASURA FORTIFLEX MEDIANO COSTALITOS 48X60 14 PZAS,https://tienda.elflorido.com.mx/productos/8805,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211161875_1.PNG,38.9,,,,,,,41.0,,38.9,8805
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7502211161868,7502211161868,BOLSA PARA BASURA FORTIFLEX GRANDE COSTALITOS 62X80 8 PZAS,BOLSA PARA BASURA FORTIFLEX GRANDE COSTALITOS 62X80 8 PZAS,https://tienda.elflorido.com.mx/productos/8804,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211161868_1.PNG,38.9,,,,,,,56.0,,38.9,8804
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,072477981571,072477981571,MATAMOSCAS METALICO PIC 2 PZAS,MATAMOSCAS METALICO PIC 2 PZAS,https://tienda.elflorido.com.mx/productos/6105,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/072477981571_1.PNG,33.9,,,,,,,80.0,,33.9,6105
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7503018337005,7503018337005,DESINFECTANTE ANTIBACTERIAL DE FRUTAS Y VERDURAS SPRESH 250 ML,DESINFECTANTE ANTIBACTERIAL DE FRUTAS Y VERDURAS SPRESH 250 ML,https://tienda.elflorido.com.mx/productos/4967,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7503018337005_1.PNG,71.9,,,,,,,52.0,,71.9,4967
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501032907303,7501032907303,GEL LIMPIADOR BRISA DE MAR DISCOS ACTIVOS PATO 36 ML,GEL LIMPIADOR BRISA DE MAR DISCOS ACTIVOS PATO 36 ML,https://tienda.elflorido.com.mx/productos/11518,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501032907303_1.png,40.9,,,,,,,43.0,,40.9,11518
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7506270002674,7506270002674,FIBRA MULTIUSOS COCINA FIBRASOL GRANDE PZA,FIBRA MULTIUSOS COCINA FIBRASOL GRANDE PZA,https://tienda.elflorido.com.mx/productos/12450,,9.9,,,,,,,408.0,,9.9,12450
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7503013673498,7503013673498,BOLSA PARA BASURA VITABAG BIO 60X90 1 KG,BOLSA PARA BASURA VITABAG BIO 60X90 1 KG,https://tienda.elflorido.com.mx/productos/8907,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/8907.webp,68.9,,,,,,,229.0,,68.9,8907
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501023115762,7501023115762,MOPA SUPER ABSORBENTE SCOTCH BRITE PZA,MOPA SUPER ABSORBENTE SCOTCH BRITE PZA,https://tienda.elflorido.com.mx/productos/11781,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501023115762_1.PNG,104.9,,,,,,,92.0,,104.9,11781
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501032931780,7501032931780,PASTILLA AZUL PARA BAÑO PATO 4 PZAS 40 G C/U,PASTILLA AZUL PARA BAÑO PATO 4 PZAS 40 G C/U,https://tienda.elflorido.com.mx/productos/11519,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501032931780_1.PNG,38.9,,,,,,,71.0,,38.9,11519
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501893024058,7501893024058,MOSTACERO BLANCO,MOSTACERO BLANCO,https://tienda.elflorido.com.mx/productos/12692,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501893024058_1.PNG,27.9,,,,,,,62.0,,27.9,12692
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7501032912970,7501032912970,AROMATIZANTE LAVANDA GLADE 70 G,AROMATIZANTE LAVANDA GLADE 70 G,https://tienda.elflorido.com.mx/productos/11655,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501032912970_1.PNG,17.9,,,,,,,57.0,,17.9,11655
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7502211160892,7502211160892,BOLSA PARA BASURA ECOLOGICA MEDIANA SERVI-BOLSA 55X60 10 PZAS,BOLSA PARA BASURA ECOLOGICA MEDIANA SERVI-BOLSA 55X60 10 PZAS,https://tienda.elflorido.com.mx/productos/8798,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211160892_1.PNG,43.9,,,,,,,53.0,,43.9,8798
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7502211160915,7502211160915,BOLSA PARA BASURA ECOLOGICA JUMBO SERVI-BOLSA 75X90 10 PZAS,BOLSA PARA BASURA ECOLOGICA JUMBO SERVI-BOLSA 75X90 10 PZAS,https://tienda.elflorido.com.mx/productos/8800,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211160915_1.PNG,43.9,,,,,,,46.0,,43.9,8800
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7502211162704,7502211162704,BOLSA PARA BASURA 39 GALONES COSTALITOS 5 PZAS,BOLSA PARA BASURA 39 GALONES COSTALITOS 5 PZAS,https://tienda.elflorido.com.mx/productos/8811,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211162704_1.PNG,29.9,,,,,,,44.0,,29.9,8811
17/11/2022,,MERCANCIAS GENERALES,ARTICULOS PARA EL HOGAR,,,7502211160755,7502211160755,BOLSA PARA BASURA GRANDE PROTECTO 62X80 10 PZAS,BOLSA PARA BASURA GRANDE PROTECTO 62X80 10 PZAS,https://tienda.elflorido.com.mx/productos/8795,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211160755_1.PNG,24.9,,,,,,,42.0,,24.9,8795
17/11/2022,,HUEVO Y DERIVADOS,HUEVOS,,,17501541300305,17501541300305,HUEVO BLANCO  EMPLAYADO CARTERA CON 30 PZAS,HUEVO BLANCO  EMPLAYADO CARTERA CON 30 PZAS,https://tienda.elflorido.com.mx/productos/4,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/17501541300305.png,97.9,,,,,,,737.0,,97.9,4
17/11/2022,,HUEVO Y DERIVADOS,HUEVOS,,,7502211030003,7502211030003,HUEVO BLANCO CARTERA CON 12 PZAS,HUEVO BLANCO CARTERA CON 12 PZAS,https://tienda.elflorido.com.mx/productos/216,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7502211030003_1.PNG,41.9,,,,,,,203.0,,41.9,216
17/11/2022,,HUEVO Y DERIVADOS,HUEVOS,,,7501541300183,7501541300183,HUEVO BLANCO CARTERA CON 18 PZAS,HUEVO BLANCO CARTERA CON 18 PZAS,https://tienda.elflorido.com.mx/productos/224,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501541300183_1.PNG,58.9,,,,,,,128.0,,58.9,224
17/11/2022,,HUEVO Y DERIVADOS,HUEVOS,,,7501541300602,7501541300602,HUEVO BLANCO CARTERA CON 30 PZAS,HUEVO BLANCO CARTERA CON 30 PZAS,https://tienda.elflorido.com.mx/productos/8687,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501541300602_1.PNG,89.9,,,,,,,1152.0,,89.9,8687
17/11/2022,,HUEVO Y DERIVADOS,HUEVOS,,,0664697031602,0664697031602,HUEVO BLANCO OJAI LIBRE PASTOREO CARTERA 12 PZAS,HUEVO BLANCO OJAI LIBRE PASTOREO CARTERA 12 PZAS,https://tienda.elflorido.com.mx/productos/7108,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/7108.webp,49.9,,,,,,,48.0,,49.9,7108
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040091216,7501040091216,YOGURT BEBIBLE SABOR FRESA YOPLAIT 242 G,YOGURT BEBIBLE SABOR FRESA YOPLAIT 242 G,https://tienda.elflorido.com.mx/productos/527,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040091216_1.PNG,11.9,,,,,,,152.0,,11.9,527
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501025511036,7501025511036,ALIMENTO LACTEO FERMENTADO YAKULT  3 PZAS 80 ML C/U,ALIMENTO LACTEO FERMENTADO YAKULT  3 PZAS 80 ML C/U,https://tienda.elflorido.com.mx/productos/246,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501025511036_1.PNG,21.9,,,,,,,451.0,,21.9,246
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092336,7501040092336,YOGURT BEBIBLE SABOR PIÑA COCO YOPLAIT 242 G,YOGURT BEBIBLE SABOR PIÑA COCO YOPLAIT 242 G,https://tienda.elflorido.com.mx/productos/8197,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040092336_1.PNG,11.9,,,,,,,133.0,,11.9,8197
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040091223,7501040091223,YOGURT BEBIBLE SABOR DURAZNO YOPLAIT 242 G,YOGURT BEBIBLE SABOR DURAZNO YOPLAIT 242 G,https://tienda.elflorido.com.mx/productos/8193,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040091223_1.PNG,11.9,,,,,,,99.0,,11.9,8193
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,75009076,75009076,GELATINA SABOR  FRESA DANY 125 G,GELATINA SABOR  FRESA DANY 125 G,https://tienda.elflorido.com.mx/productos/1301,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/75009076_1.png,7.9,,,,,,,214.0,,7.9,1301
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092862,7501040092862,YOGURTH  NATURAL GRIEGO YOPLAIT 145 G,YOGURTH  NATURAL GRIEGO YOPLAIT 145 G,https://tienda.elflorido.com.mx/productos/1000,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040092862_1.PNG,11.9,,,,,,,122.0,,11.9,1000
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092183,7501040092183,YOGUR BEBIBLE SABOR MANGO YOPLAIT 242 G,YOGUR BEBIBLE SABOR MANGO YOPLAIT 242 G,https://tienda.elflorido.com.mx/productos/8195,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/8195.webp,11.9,,,,,,,119.0,,11.9,8195
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,75009090,75009090,GELATINA SABOR LIMON DANY 125 G,GELATINA SABOR LIMON DANY 125 G,https://tienda.elflorido.com.mx/productos/1582,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/75009090_1.png,7.9,,,,,,,235.0,,7.9,1582
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501032332013,7501032332013,YOGURT DANONE SABOR FRESA CON CHOCOARROZ 142 G,YOGURT DANONE SABOR FRESA CON CHOCOARROZ 142 G,https://tienda.elflorido.com.mx/productos/1061,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501032332013_1.PNG,13.9,,,,,,,81.0,,13.9,1061
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092855,7501040092855,YOGURT GRIEGO CON FRESAS YOPLAIT 145 G,YOGURT GRIEGO CON FRESAS YOPLAIT 145 G,https://tienda.elflorido.com.mx/productos/1311,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040092855_1.PNG,11.9,,,,,,,92.0,,11.9,1311
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092961,7501040092961,YOGURT BEBIBLE SABOR FRESA YOPLAIT 8 PACK 800 G,YOGURT BEBIBLE SABOR FRESA YOPLAIT 8 PACK 800 G,https://tienda.elflorido.com.mx/productos/8204,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040092961_1.PNG,32.9,,,,,,,172.0,,32.9,8204
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092589,7501040092589,YOGURT SABOR FRESA PLACER  YOPLAIT 145 G,YOGURT SABOR FRESA PLACER  YOPLAIT 145 G,https://tienda.elflorido.com.mx/productos/8200,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040092589_1.PNG,12.9,,,,,,,94.0,,12.9,8200
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040092572,7501040092572,YOGURT SABOR COOKIES & CREAM  PLACER  YOPLAIT 145 G,YOGURT SABOR COOKIES & CREAM  PLACER  YOPLAIT 145 G,https://tienda.elflorido.com.mx/productos/8199,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040092572_1.PNG,12.9,,,,,,,96.0,,12.9,8199
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501032340995,7501032340995,YOGURT BEBIBLE SABOR FRESA DANONINO 170 G,YOGURT BEBIBLE SABOR FRESA DANONINO 170 G,https://tienda.elflorido.com.mx/productos/1617,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501032340995_1.PNG,9.9,,,,,,,77.0,,9.9,1617
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040091308,7501040091308,YOGURT BEBIBLE NATURAL YOPLAIT 242 G,YOGURT BEBIBLE NATURAL YOPLAIT 242 G,https://tienda.elflorido.com.mx/productos/8194,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040091308_1.PNG,11.9,,,,,,,99.0,,11.9,8194
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,75012533,75012533,FLAN SABOR VAINILLA DANETTE 200 G,FLAN SABOR VAINILLA DANETTE 200 G,https://tienda.elflorido.com.mx/productos/1218,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/75012533_1.PNG,19.9,,,,,,,109.0,,19.9,1218
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501032335052,7501032335052,QUESO PETIT SUISSE DANONINO FRESA  4 PZAS  84 G C/U,QUESO PETIT SUISSE DANONINO FRESA  4 PZAS  84 G C/U,https://tienda.elflorido.com.mx/productos/659,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501032335052_1.PNG,39.9,,,,,,,95.0,,39.9,659
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501032397845,7501032397845,DANONINO LUNCH SABOR FRESA 70 G,DANONINO LUNCH SABOR FRESA 70 G,https://tienda.elflorido.com.mx/productos/8137,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/8137.webp,12.9,,,,,,,73.0,,12.9,8137
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501040094422,7501040094422,YOGURT BEBIBLE SABOR FRESA DISFRUTA YOPLAIT 307 G,YOGURT BEBIBLE SABOR FRESA DISFRUTA YOPLAIT 307 G,https://tienda.elflorido.com.mx/productos/8206,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040094422_1.PNG,18.9,,,,,,,73.0,,18.9,8206
17/11/2022,,LÁCTEOS,YOGHURT Y FLANES FRIOS,,,7501020563726,7501020563726,YOGURT BATIDO SABOR DURAZNO LALA 900 G,YOGURT BATIDO SABOR DURAZNO LALA 900 G,https://tienda.elflorido.com.mx/productos/7960,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501020563726_1.PNG,38.9,,,,,,,83.0,,38.9,7960
17/11/2022,,LÁCTEOS,CREMAS,,,7501040091612,7501040091612,CREMA ACIDA YOPLAIT 440 G,CREMA ACIDA YOPLAIT 440 G,https://tienda.elflorido.com.mx/productos/147,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040091612_1.PNG,37.9,,,,,,,198.0,,37.9,147
17/11/2022,,LÁCTEOS,CREMAS,,,7501040091605,7501040091605,CREMA ACIDA YOPLAIT 200 G,CREMA ACIDA YOPLAIT 200 G,https://tienda.elflorido.com.mx/productos/589,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040091605_1.PNG,18.9,,,,,,,160.0,,18.9,589
17/11/2022,,LÁCTEOS,CREMAS,,,7501362660022,7501362660022,CREMA AGRIA LA SUIZA 900 G,CREMA AGRIA LA SUIZA 900 G,https://tienda.elflorido.com.mx/productos/203,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501362660022_1.png,72.9,,,,,,,21.0,,72.9,203
17/11/2022,,LÁCTEOS,CREMAS,,,7501020510003,7501020510003,CREMA ACIDA LALA 200 G,CREMA ACIDA LALA 200 G,https://tienda.elflorido.com.mx/productos/7915,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501020510003_1.png,18.9,,,,,,,196.0,,18.9,7915
17/11/2022,,LÁCTEOS,CREMAS,,,7501020511468,7501020511468,CREMA ACIDA LALA 900 G,CREMA ACIDA LALA 900 G,https://tienda.elflorido.com.mx/productos/7921,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501020511468_1.png,74.9,,,,,,,143.0,,74.9,7921
17/11/2022,,LÁCTEOS,CREMAS,,,671500092637,671500092637,CREMA LIQUIDA PARA BATIR  SABOR VAINILLA   GRAND AMERICAN 907 G,CREMA LIQUIDA PARA BATIR  SABOR VAINILLA   GRAND AMERICAN 907 G,https://tienda.elflorido.com.mx/productos/723,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/671500092637_1.png,63.9,,,,,,,222.0,,63.9,723
17/11/2022,,LÁCTEOS,CREMAS,,,7501362660046,7501362660046,CREMA AGRIA LA SUIZA 4 KG,CREMA AGRIA LA SUIZA 4 KG,https://tienda.elflorido.com.mx/productos/195,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501362660046_1.png,306.9,,,,,,,2.0,,306.9,195
17/11/2022,,LÁCTEOS,CREMAS,,,00048001270923,00048001270923,CREMA BATIDA LYNCOTT 184 G,CREMA BATIDA LYNCOTT 184 G,https://tienda.elflorido.com.mx/productos/1873,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/00048001270923_1.PNG,75.9,,,,,,,68.0,,75.9,1873
17/11/2022,,LÁCTEOS,CREMAS,,,7501020512373,7501020512373,CREMA ACIDA LALA 4 KG,CREMA ACIDA LALA 4 KG,https://tienda.elflorido.com.mx/productos/7927,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501020512373_1.PNG,284.9,,,,,,,9.0,,284.9,7927
17/11/2022,,LÁCTEOS,CREMAS,,,07501362660213,07501362660213,CREMA AGRIA LA SUIZA 200 G,CREMA AGRIA LA SUIZA 200 G,https://tienda.elflorido.com.mx/productos/14844,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/07501362660213_1.png,24.9,,,,,,,81.0,,24.9,14844
17/11/2022,,LÁCTEOS,CREMAS,,,07501362660220,07501362660220,CREMA AGRIA LA SUIZA 450 G,CREMA AGRIA LA SUIZA 450 G,https://tienda.elflorido.com.mx/productos/14845,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/07501362660220_1.png,44.9,,,,,,,41.0,,44.9,14845
17/11/2022,,LÁCTEOS,QUESOS,,,185,185,QUESO AMARILLO LE CASTELL   10 REBANADAS  180 G,"185 LE CASTELL:  Queso tipo americano. Su presentación permite que lo comas gratinado o entero según prefieras, las rebanadas además de ser muy prácticas y suaves, complementan a la perfección un sándwich o una hamburguesa.",https://tienda.elflorido.com.mx/productos/152,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/185_1.PNG,10.9,,,,,,,2994.0,,10.9,152
17/11/2022,,LÁCTEOS,QUESOS,,,308,308,QUESO MONTERREY IMPORTADO DE USA KG,QUESO MONTERREY IMPORTADO DE USA KG,https://tienda.elflorido.com.mx/productos/2,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/308_1.png,129.9,,,,,,,2003.275,,129.9,2
17/11/2022,,LÁCTEOS,QUESOS,,,7501518476019,7501518476019,QUESO AMARILLO BURR  20 REBANADAS 302 G,"Para preparar los mejores sándwiches nada mejor que el delicioso Queso tipo americano Burr, Elaborado con leche, es cremosos y delicioso. Ideal para preparar unas deliciosas hamburguesas o unos ricos sandwiches. Nunca puede falta en tu despensa un paquete de Queso amarillo Burr. Su empaque contiene hasta 20 rebanadas. La mejor calidad y frescura certificada por el sello TIF.",https://tienda.elflorido.com.mx/productos/329,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501518476019_1.PNG,42.9,,,,,,,401.0,,42.9,329
17/11/2022,,LÁCTEOS,QUESOS,,,7501518476057,7501518476057,QUESO AMARILLO  BURR 8 REBANADAS 144 G,"Para preparar los mejores sandwiches nada mejor que el delicioso Queso tipo americano Burr, Elaborado con leche, es cremosos y delicioso. Ideal para preparar unas deliciosas hamburguesas o unos ricos sandwiches. Su empaque contiene hasta 8 rebanadas. La mejor calidad certificada por el sello TIF.",https://tienda.elflorido.com.mx/productos/571,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501518476057_1.PNG,19.9,,,,,,,395.0,,19.9,571
17/11/2022,,LÁCTEOS,QUESOS,,,750151847923,750151847923,QUESO MANCHEGO BURR  8 REBANADAS 144 G,QUESO MANCHEGO BURR  8 REBANADAS 144 G,https://tienda.elflorido.com.mx/productos/656,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/750151847923_1.PNG,19.9,,,,,,,478.0,,19.9,656
17/11/2022,,LÁCTEOS,QUESOS,,,358,358,QUESO COTIJA EXCELSIOR KG,QUESO COTIJA EXCELSIOR KG,https://tienda.elflorido.com.mx/productos/96,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/358_1.PNG,174.9,,,,,,,113.12,,174.9,96
17/11/2022,,LÁCTEOS,QUESOS,,,7501040081477,7501040081477,QUESO TIPO AMERICANO LA VILLITA 175 G,QUESO TIPO AMERICANO LA VILLITA 175 G,https://tienda.elflorido.com.mx/productos/628,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501040081477_1.PNG,26.9,,,,,,,147.0,,26.9,628
17/11/2022,,LÁCTEOS,QUESOS,,,302,302,QUESO MOZARELLA PARA PIZZA KG,QUESO MOZARELLA PARA PIZZA KG,https://tienda.elflorido.com.mx/productos/102,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/102.webp,119.9,,,,,,,145.765,,119.9,102
